-4.600000 -1.200000 0.360072
-4.600000 -1.100000 0.450734
-4.600000 -1.000000 0.536894
-4.600000 -0.900000 0.617688
-4.600000 -0.800000 0.692311
-4.600000 -0.700000 0.760017
-4.600000 -0.600000 0.820129
-4.600000 -0.500000 0.872046
-4.600000 -0.400000 0.915250
-4.600000 -0.300000 0.949309
-4.600000 -0.200000 0.973883
-4.600000 -0.100000 0.988727
-4.600000 0.000000 0.993691
-4.600000 0.100000 0.988727
-4.600000 0.200000 0.973883
-4.600000 0.300000 0.949309
-4.600000 0.400000 0.915250
-4.600000 0.500000 0.872046
-4.600000 0.600000 0.820129
-4.600000 0.700000 0.760017
-4.600000 0.800000 0.692311
-4.600000 0.900000 0.617688
-4.600000 1.000000 0.536894
-4.600000 1.100000 0.450734
-4.600000 1.200000 0.360072
-4.600000 1.300000 0.265811
-4.600000 1.400000 0.168895
-4.600000 1.500000 0.070291
-4.600000 1.600000 -0.029015
-4.600000 1.700000 -0.128032
-4.600000 1.800000 -0.225769
-4.600000 1.900000 -0.321250
-4.600000 2.000000 -0.413521
-4.600000 2.100000 -0.501661
-4.600000 2.200000 -0.584788
-4.600000 2.300000 -0.662072
-4.600000 2.400000 -0.732742
-4.600000 2.500000 -0.796089
-4.600000 2.600000 -0.851483
-4.600000 2.700000 -0.898368
-4.600000 2.800000 -0.936278
-4.600000 2.900000 -0.964832
-4.600000 3.000000 -0.983747
-4.600000 3.100000 -0.992832
-4.600000 3.200000 -0.991997
-4.600000 3.300000 -0.981250
-4.600000 3.400000 -0.960699
-4.600000 3.500000 -0.930549
-4.600000 3.600000 -0.891101
-4.600000 3.700000 -0.842749
-4.600000 3.800000 -0.785977
-4.600000 3.900000 -0.721352
-4.600000 4.000000 -0.649520
-4.600000 4.100000 -0.571197
-4.600000 4.200000 -0.487168
-4.600000 4.300000 -0.398271
-4.600000 4.400000 -0.305394
-4.600000 4.500000 -0.209466
-4.600000 4.600000 -0.111445
-4.600000 4.700000 -0.012311
-4.600000 4.800000 0.086947
-4.600000 4.900000 0.185336
-4.600000 5.000000 0.281873
-4.500000 -4.900000 0.182321
-4.500000 -4.800000 0.085533
-4.500000 -4.700000 -0.012110
-4.500000 -4.600000 -0.109632
-4.500000 -4.500000 -0.206059
-4.500000 -4.400000 -0.300427
-4.500000 -4.300000 -0.391793
-4.500000 -4.200000 -0.479245
-4.500000 -4.100000 -0.561908
-4.500000 -4.000000 -0.638956
-4.500000 -3.900000 -0.709621
-4.500000 -3.800000 -0.773195
-4.500000 -3.700000 -0.829043
-4.500000 -3.600000 -0.876608
-4.500000 -3.500000 -0.915415
-4.500000 -3.400000 -0.945074
-4.500000 -3.300000 -0.965291
-4.500000 -3.200000 -0.975863
-4.500000 -3.100000 -0.976685
-4.500000 -3.000000 -0.967747
-4.500000 -2.900000 -0.949141
-4.500000 -2.800000 -0.921051
-4.500000 -2.700000 -0.883758
-4.500000 -2.600000 -0.837635
-4.500000 -2.500000 -0.783142
-4.500000 -2.400000 -0.720825
-4.500000 -2.300000 -0.651305
-4.500000 -2.200000 -0.575278
-4.500000 -2.100000 -0.493502
-4.500000 -2.000000 -0.406796
-4.500000 -1.900000 -0.316025
-4.500000 -1.800000 -0.222097
-4.500000 -1.700000 -0.125949
-4.500000 -1.600000 -0.028543
-4.500000 -1.500000 0.069148
-4.500000 -1.400000 0.166148
-4.500000 -1.300000 0.261488
-4.500000 -1.200000 0.354216
-4.500000 -1.100000 0.443404
-4.500000 -1.000000 0.528162
-4.500000 -0.900000 0.607642
-4.500000 -0.800000 0.681052
-4.500000 -0.700000 0.747656
-4.500000 -0.600000 0.806790
-4.500000 -0.500000 0.857863
-4.500000 -0.400000 0.900365
-4.500000 -0.300000 0.933870
-4.500000 -0.200000 0.958045
-4.500000 -0.100000 0.972647
-4.500000 0.000000 0.977530
-4.500000 0.100000 0.972647
-4.500000 0.200000 0.958045
-4.500000 0.300000 0.933870
-4.500000 0.400000 0.900365
-4.500000 0.500000 0.857863
-4.500000 0.600000 0.806790
-4.500000 0.700000 0.747656
-4.500000 0.800000 0.681052
-4.500000 0.900000 0.607642
-4.500000 1.000000 0.528162
-4.500000 1.100000 0.443404
-4.500000 1.200000 0.354216
-4.500000 1.300000 0.261488
-4.500000 1.400000 0.166148
-4.500000 1.500000 0.069148
-4.500000 1.600000 -0.028543
-4.500000 1.700000 -0.125949
-4.500000 1.800000 -0.222097
-4.500000 1.900000 -0.316025
-4.500000 2.000000 -0.406796
-4.500000 2.100000 -0.493502
-4.500000 2.200000 -0.575278
-4.500000 2.300000 -0.651305
-4.500000 2.400000 -0.720825
-4.500000 2.500000 -0.783142
-4.500000 2.600000 -0.837635
-4.500000 2.700000 -0.883758
-4.500000 2.800000 -0.921051
-4.500000 2.900000 -0.949141
-4.500000 3.000000 -0.967747
-4.500000 3.100000 -0.976685
-4.500000 3.200000 -0.975863
-4.500000 3.300000 -0.965291
-4.500000 3.400000 -0.945074
-4.500000 3.500000 -0.915415
-4.500000 3.600000 -0.876608
-4.500000 3.700000 -0.829043
-4.500000 3.800000 -0.773195
-4.500000 3.900000 -0.709621
-4.500000 4.000000 -0.638956
-4.500000 4.100000 -0.561908
-4.500000 4.200000 -0.479245
-4.500000 4.300000 -0.391793
-4.500000 4.400000 -0.300427
-4.500000 4.500000 -0.206059
-4.500000 4.600000 -0.109632
-4.500000 4.700000 -0.012110
-4.500000 4.800000 0.085533
-4.500000 4.900000 0.182321
-4.500000 5.000000 0.277288
-4.400000 -4.900000 0.177486
-4.400000 -4.800000 0.083264
-4.400000 -4.700000 -0.011789
-4.400000 -4.600000 -0.106725
-4.400000 -4.500000 -0.200594
-4.400000 -4.400000 -0.292459
-4.400000 -4.300000 -0.381401
-4.400000 -4.200000 -0.466533
-4.400000 -4.100000 -0.547004
-4.400000 -4.000000 -0.622009
-4.400000 -3.900000 -0.690799
-4.400000 -3.800000 -0.752687
-4.400000 -3.700000 -0.807054
-4.400000 -3.600000 -0.853357
-4.400000 -3.500000 -0.891134
-4.400000 -3.400000 -0.920007
-4.400000 -3.300000 -0.939688
-4.400000 -3.200000 -0.949979
-4.400000 -3.100000 -0.950779
-4.400000 -3.000000 -0.942079
-4.400000 -2.900000 -0.923966
-4.400000 -2.800000 -0.896621
-4.400000 -2.700000 -0.860317
-4.400000 -2.600000 -0.815417
-4.400000 -2.500000 -0.762370
-4.400000 -2.400000 -0.701705
-4.400000 -2.300000 -0.634030
-4.400000 -2.200000 -0.560019
-4.400000 -2.100000 -0.480413
-4.400000 -2.000000 -0.396006
-4.400000 -1.900000 -0.307643
-4.400000 -1.800000 -0.216206
-4.400000 -1.700000 -0.122609
-4.400000 -1.600000 -0.027786
-4.400000 -1.500000 0.067314
-4.400000 -1.400000 0.161741
-4.400000 -1.300000 0.254552
-4.400000 -1.200000 0.344820
-4.400000 -1.100000 0.431643
-4.400000 -1.000000 0.514153
-4.400000 -0.900000 0.591525
-4.400000 -0.800000 0.662988
-4.400000 -0.700000 0.727825
-4.400000 -0.600000 0.785391
-4.400000 -0.500000 0.835109
-4.400000 -0.400000 0.876484
-4.400000 -0.300000 0.909100
-4.400000 -0.200000 0.932633
-4.400000 -0.100000 0.946848
-4.400000 0.000000 0.951602
-4.400000 0.100000 0.946848
-4.400000 0.200000 0.932633
-4.400000 0.300000 0.909100
-4.400000 0.400000 0.876484
-4.400000 0.500000 0.835109
-4.400000 0.600000 0.785391
-4.400000 0.700000 0.727825
-4.400000 0.800000 0.662988
-4.400000 0.900000 0.591525
-4.400000 1.000000 0.514153
-4.400000 1.100000 0.431643
-4.400000 1.200000 0.344820
-4.400000 1.300000 0.254552
-4.400000 1.400000 0.161741
-4.400000 1.500000 0.067314
-4.400000 1.600000 -0.027786
-4.400000 1.700000 -0.122609
-4.400000 1.800000 -0.216206
-4.400000 1.900000 -0.307643
-4.400000 2.000000 -0.396006
-4.400000 2.100000 -0.480413
-4.400000 2.200000 -0.560019
-4.400000 2.300000 -0.634030
-4.400000 2.400000 -0.701705
-4.400000 2.500000 -0.762370
-4.400000 2.600000 -0.815417
-4.400000 2.700000 -0.860317
-4.400000 2.800000 -0.896621
-4.400000 2.900000 -0.923966
-4.400000 3.000000 -0.942079
-4.400000 3.100000 -0.950779
-4.400000 3.200000 -0.949979
-4.400000 3.300000 -0.939688
-4.400000 3.400000 -0.920007
-4.400000 3.500000 -0.891134
-4.400000 3.600000 -0.853357
-4.400000 3.700000 -0.807054
-4.400000 3.800000 -0.752687
-4.400000 3.900000 -0.690799
-4.400000 4.000000 -0.622009
-4.400000 4.100000 -0.547004
-4.400000 4.200000 -0.466533
-4.400000 4.300000 -0.381401
-4.400000 4.400000 -0.292459
-4.400000 4.500000 -0.200594
-4.400000 4.600000 -0.106725
-4.400000 4.700000 -0.011789
-4.400000 4.800000 0.083264
-4.400000 4.900000 0.177486
-4.400000 5.000000 0.269934
-4.300000 -4.900000 0.170876
-4.300000 -4.800000 0.080164
-4.300000 -4.700000 -0.011350
-4.300000 -4.600000 -0.102750
-4.300000 -4.500000 -0.193124
-4.300000 -4.400000 -0.281568
-4.300000 -4.300000 -0.367199
-4.300000 -4.200000 -0.449160
-4.300000 -4.100000 -0.526634
-4.300000 -4.000000 -0.598846
-4.300000 -3.900000 -0.665074
-4.300000 -3.800000 -0.724658
-4.300000 -3.700000 -0.777000
-4.300000 -3.600000 -0.821580
-4.300000 -3.500000 -0.857950
-4.300000 -3.400000 -0.885748
-4.300000 -3.300000 -0.904695
-4.300000 -3.200000 -0.914604
-4.300000 -3.100000 -0.915374
-4.300000 -3.000000 -0.906997
-4.300000 -2.900000 -0.889559
-4.300000 -2.800000 -0.863232
-4.300000 -2.700000 -0.828280
-4.300000 -2.600000 -0.785052
-4.300000 -2.500000 -0.733980
-4.300000 -2.400000 -0.675575
-4.300000 -2.300000 -0.610419
-4.300000 -2.200000 -0.539165
-4.300000 -2.100000 -0.462523
-4.300000 -2.000000 -0.381260
-4.300000 -1.900000 -0.296187
-4.300000 -1.800000 -0.208155
-4.300000 -1.700000 -0.118043
-4.300000 -1.600000 -0.026752
-4.300000 -1.500000 0.064807
-4.300000 -1.400000 0.155718
-4.300000 -1.300000 0.245073
-4.300000 -1.200000 0.331980
-4.300000 -1.100000 0.415569
-4.300000 -1.000000 0.495007
-4.300000 -0.900000 0.569498
-4.300000 -0.800000 0.638299
-4.300000 -0.700000 0.700722
-4.300000 -0.600000 0.756144
-4.300000 -0.500000 0.804011
-4.300000 -0.400000 0.843845
-4.300000 -0.300000 0.875247
-4.300000 -0.200000 0.897904
-4.300000 -0.100000 0.911589
-4.300000 0.000000 0.916166
-4.300000 0.100000 0.911589
-4.300000 0.200000 0.897904
-4.300000 0.300000 0.875247
-4.300000 0.400000 0.843845
-4.300000 0.500000 0.804011
-4.300000 0.600000 0.756144
-4.300000 0.700000 0.700722
-4.300000 0.800000 0.638299
-4.300000 0.900000 0.569498
-4.300000 1.000000 0.495007
-4.300000 1.100000 0.415569
-4.300000 1.200000 0.331980
-4.300000 1.300000 0.245073
-4.300000 1.400000 0.155718
-4.300000 1.500000 0.064807
-4.300000 1.600000 -0.026752
-4.300000 1.700000 -0.118043
-4.300000 1.800000 -0.208155
-4.300000 1.900000 -0.296187
-4.300000 2.000000 -0.381260
-4.300000 2.100000 -0.462523
-4.300000 2.200000 -0.539165
-4.300000 2.300000 -0.610419
-4.300000 2.400000 -0.675575
-4.300000 2.500000 -0.733980
-4.300000 2.600000 -0.785052
-4.300000 2.700000 -0.828280
-4.300000 2.800000 -0.863232
-4.300000 2.900000 -0.889559
-4.300000 3.000000 -0.906997
-4.300000 3.100000 -0.915374
-4.300000 3.200000 -0.914604
-4.300000 3.300000 -0.904695
-4.300000 3.400000 -0.885748
-4.300000 3.500000 -0.857950
-4.300000 3.600000 -0.821580
-4.300000 3.700000 -0.777000
-4.300000 3.800000 -0.724658
-4.300000 3.900000 -0.665074
-4.300000 4.000000 -0.598846
-4.300000 4.100000 -0.526634
-4.300000 4.200000 -0.449160
-4.300000 4.300000 -0.367199
-4.300000 4.400000 -0.281568
-4.300000 4.500000 -0.193124
-4.300000 4.600000 -0.102750
-4.300000 4.700000 -0.011350
-4.300000 4.800000 0.080164
-4.300000 4.900000 0.170876
-4.300000 5.000000 0.259882
-4.200000 -4.900000 0.162560
-4.200000 -4.800000 0.076262
-4.200000 -4.700000 -0.010798
-4.200000 -4.600000 -0.097749
-4.200000 -4.500000 -0.183725
-4.200000 -4.400000 -0.267864
-4.200000 -4.300000 -0.349327
-4.200000 -4.200000 -0.427299
-4.200000 -4.100000 -0.501003
-4.200000 -4.000000 -0.569700
-4.200000 -3.900000 -0.632705
-4.200000 -3.800000 -0.689388
-4.200000 -3.700000 -0.739183
-4.200000 -3.600000 -0.781593
-4.200000 -3.500000 -0.816193
-4.200000 -3.400000 -0.842638
-4.200000 -3.300000 -0.860663
-4.200000 -3.200000 -0.870090
-4.200000 -3.100000 -0.870822
-4.200000 -3.000000 -0.862853
-4.200000 -2.900000 -0.846264
-4.200000 -2.800000 -0.821218
-4.200000 -2.700000 -0.787967
-4.200000 -2.600000 -0.746843
-4.200000 -2.500000 -0.698257
-4.200000 -2.400000 -0.642694
-4.200000 -2.300000 -0.580710
-4.200000 -2.200000 -0.512923
-4.200000 -2.100000 -0.440012
-4.200000 -2.000000 -0.362704
-4.200000 -1.900000 -0.281771
-4.200000 -1.800000 -0.198024
-4.200000 -1.700000 -0.112298
-4.200000 -1.600000 -0.025450
-4.200000 -1.500000 0.061653
-4.200000 -1.400000 0.148139
-4.200000 -1.300000 0.233145
-4.200000 -1.200000 0.315822
-4.200000 -1.100000 0.395343
-4.200000 -1.000000 0.470914
-4.200000 -0.900000 0.541780
-4.200000 -0.800000 0.607233
-4.200000 -0.700000 0.666618
-4.200000 -0.600000 0.719343
-4.200000 -0.500000 0.764880
-4.200000 -0.400000 0.802774
-4.200000 -0.300000 0.832648
-4.200000 -0.200000 0.854202
-4.200000 -0.100000 0.867222
-4.200000 0.000000 0.871576
-4.200000 0.100000 0.867222
-4.200000 0.200000 0.854202
-4.200000 0.300000 0.832648
-4.200000 0.400000 0.802774
-4.200000 0.500000 0.764880
-4.200000 0.600000 0.719343
-4.200000 0.700000 0.666618
-4.200000 0.800000 0.607233
-4.200000 0.900000 0.541780
-4.200000 1.000000 0.470914
-4.200000 1.100000 0.395343
-4.200000 1.200000 0.315822
-4.200000 1.300000 0.233145
-4.200000 1.400000 0.148139
-4.200000 1.500000 0.061653
-4.200000 1.600000 -0.025450
-4.200000 1.700000 -0.112298
-4.200000 1.800000 -0.198024
-4.200000 1.900000 -0.281771
-4.200000 2.000000 -0.362704
-4.200000 2.100000 -0.440012
-4.200000 2.200000 -0.512923
-4.200000 2.300000 -0.580710
-4.200000 2.400000 -0.642694
-4.200000 2.500000 -0.698257
-4.200000 2.600000 -0.746843
-4.200000 2.700000 -0.787967
-4.200000 2.800000 -0.821218
-4.200000 2.900000 -0.846264
-4.200000 3.000000 -0.862853
-4.200000 3.100000 -0.870822
-4.200000 3.200000 -0.870090
-4.200000 3.300000 -0.860663
-4.200000 3.400000 -0.842638
-4.200000 3.500000 -0.816193
-4.200000 3.600000 -0.781593
-4.200000 3.700000 -0.739183
-4.200000 3.800000 -0.689388
-4.200000 3.900000 -0.632705
-4.200000 4.000000 -0.569700
-4.200000 4.100000 -0.501003
-4.200000 4.200000 -0.427299
-4.200000 4.300000 -0.349327
-4.200000 4.400000 -0.267864
-4.200000 4.500000 -0.183725
-4.200000 4.600000 -0.097749
-4.200000 4.700000 -0.010798
-4.200000 4.800000 0.076262
-4.200000 4.900000 0.162560
-4.200000 5.000000 0.247233
-4.100000 -4.900000 0.152619
-4.100000 -4.800000 0.071598
-4.100000 -4.700000 -0.010137
-4.100000 -4.600000 -0.091772
-4.100000 -4.500000 -0.172489
-4.100000 -4.400000 -0.251483
-4.100000 -4.300000 -0.327965
-4.100000 -4.200000 -0.401169
-4.100000 -4.100000 -0.470365
-4.100000 -4.000000 -0.534862
-4.100000 -3.900000 -0.594014
-4.100000 -3.800000 -0.647231
-4.100000 -3.700000 -0.693981
-4.100000 -3.600000 -0.733797
-4.100000 -3.500000 -0.766281
-4.100000 -3.400000 -0.791109
